accident_id,timestamp,lat,lng,nearest_cluster,road_type,speed_limit,lane_count,traffic_density,weather,time_of_day,hour,day_of_week,is_weekend,month,nearby_defect_count_500m,defect_severity_index,risk_score,accident_severity_code,is_high_risk
ACC-PRG-25346,2026-07-13T03:35:00,25.468223,81.771081,Rambagh Railway Station Area,National Highway,70,6,High,Rain,Early Hours,3,0,0,7,0,0.0,0.2051,0,0
ACC-PRG-25347,2026-06-25T19:01:00,25.439222,81.895447,Sangam / Daraganj,Dense Urban Street,30,2,High,Clear,Evening Rush,19,3,0,6,8,10.0,0.2561,0,0
ACC-PRG-25348,2025-07-10T13:32:00,25.445007,81.840312,Civil Lines,Dense Urban Street,40,2,High,Clear,Afternoon Off-Peak,13,3,0,7,29,10.0,0.2616,0,0
ACC-PRG-25349,2026-02-04T01:23:00,25.465438,81.850984,Katra / Allahabad Univ,Dense Urban Street,30,1,Moderate,Clear,Early Hours,1,2,0,2,15,10.0,0.3365,1,0
ACC-PRG-25350,2025-01-11T10:17:00,25.440326,81.839481,Rambagh Railway Station Area,Dense Urban Street,30,2,High,Clear,Afternoon Off-Peak,10,5,1,1,29,10.0,0.2735,1,0
ACC-PRG-25351,2025-11-01T22:28:00,25.421575,81.891137,Sangam / Daraganj,Dense Urban Street,30,1,High,Clear,Late Night,22,5,1,11,5,10.0,0.2882,0,0
ACC-PRG-25352,2026-05-01T07:08:00,25.388447,81.861705,Naini Industrial Area,State Highway,50,4,High,Clear,Morning Rush,7,4,0,5,11,10.0,0.3281,0,0
ACC-PRG-25353,2025-02-06T06:55:00,25.425628,81.894187,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Moderate,Clear,Morning Rush,6,3,0,2,9,10.0,0.386,0,0
ACC-PRG-25354,2026-03-30T04:49:00,25.377006,81.815861,Curzon Bridge / Phaphamau,Bridge / Flyover,30,2,High,Dense Fog / Smog,Early Hours,4,0,0,3,0,0.0,0.2932,0,0
ACC-PRG-25355,2025-03-10T02:33:00,25.480476,81.871537,Teliyarganj / MNNIT Area,Local Residential,40,1,High,Clear,Early Hours,2,0,0,3,2,8.75,0.2404,0,0
ACC-PRG-25356,2025-08-03T11:01:00,25.431777,81.849739,Rambagh Railway Station Area,Local Residential,30,2,Moderate,Rain,Afternoon Off-Peak,11,6,1,8,11,10.0,0.3095,0,0
ACC-PRG-25357,2025-04-08T04:22:00,25.38005,81.867478,Naini Industrial Area,State Highway,50,2,Congested,Clear,Early Hours,4,1,0,4,11,10.0,0.2513,0,0
ACC-PRG-25358,2025-04-16T07:22:00,25.450997,81.848305,Rambagh Railway Station Area,Dense Urban Street,30,2,Moderate,Clear,Morning Rush,7,2,0,4,25,10.0,0.2493,0,0
ACC-PRG-25359,2026-02-26T08:48:00,25.445479,81.841842,Civil Lines,Dense Urban Street,40,2,High,Rain,Morning Rush,8,3,0,2,26,10.0,0.3691,0,0
ACC-PRG-25360,2026-07-16T22:07:00,25.469707,81.850221,Katra / Allahabad Univ,Local Residential,30,2,Congested,Clear,Late Night,22,3,0,7,6,10.0,0.3013,1,0
ACC-PRG-25361,2025-01-09T14:53:00,25.447986,81.863867,Georgetown,Dense Urban Street,35,2,High,Clear,Afternoon Off-Peak,14,3,0,1,17,10.0,0.2787,1,0
ACC-PRG-25362,2026-06-15T08:21:00,25.422979,81.769201,Jhalwa / IIIT-A Corridor,Major Arterial,45,2,Low,Clear,Morning Rush,8,0,0,6,10,10.0,0.2482,0,0
ACC-PRG-25363,2026-01-23T21:00:00,25.509632,81.934889,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Moderate,Clear,Late Night,21,4,0,1,12,10.0,0.3253,0,0
ACC-PRG-25364,2025-07-01T14:37:00,25.447266,81.840026,Rambagh Railway Station Area,Local Residential,30,2,Congested,Clear,Afternoon Off-Peak,14,1,0,7,25,10.0,0.2761,0,0
ACC-PRG-25365,2025-02-09T12:28:00,25.393708,81.867296,Naini Industrial Area,Suburban Arterial,50,2,Low,Clear,Afternoon Off-Peak,12,6,1,2,6,10.0,0.3217,1,0
ACC-PRG-25366,2025-08-02T23:17:00,25.503736,81.850691,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Low,Rain,Late Night,23,5,1,8,9,10.0,0.4597,0,0
ACC-PRG-25367,2025-12-06T14:56:00,25.442876,81.824536,Prayagraj Junction (Civil Lines side),Local Residential,25,2,Low,Dense Fog / Smog,Afternoon Off-Peak,14,5,1,12,16,10.0,0.3886,0,0
ACC-PRG-25368,2025-09-22T18:54:00,25.517651,81.866885,Phaphamau NH-19 Junction,National Highway,70,6,Congested,Rain,Evening Rush,18,0,0,9,20,10.0,0.4811,1,0
ACC-PRG-25369,2025-07-18T05:10:00,25.446981,81.824371,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,2,Low,Monsoon Overcast,Early Hours,5,4,0,7,21,10.0,0.2788,1,0
ACC-PRG-25370,2026-04-02T08:41:00,25.431451,81.893379,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Low,Clear,Morning Rush,8,3,0,4,13,10.0,0.2993,0,0
ACC-PRG-25371,2026-05-04T00:21:00,25.333749,81.826769,Rambagh Railway Station Area,Local Residential,40,2,High,Clear,Early Hours,0,0,0,5,0,0.0,0.1828,0,0
ACC-PRG-25372,2025-03-26T21:56:00,25.416335,81.852124,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,Congested,Clear,Late Night,21,2,0,3,14,10.0,0.4028,1,0
ACC-PRG-25373,2025-01-13T20:09:00,25.446417,81.836067,MG Marg Corridor,State Highway,45,2,Congested,Clear,Evening Rush,20,0,0,1,36,10.0,0.382,1,0
ACC-PRG-25374,2026-07-13T15:40:00,25.515558,81.869639,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Moderate,Clear,Afternoon Off-Peak,15,0,0,7,18,10.0,0.3674,1,0
ACC-PRG-25375,2025-02-03T01:08:00,25.50579,81.86493,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Moderate,Clear,Early Hours,1,0,0,2,3,10.0,0.396,0,0
ACC-PRG-25376,2025-10-14T20:48:00,25.50273,81.869917,Teliyarganj / MNNIT Area,Local Residential,40,2,High,Clear,Evening Rush,20,1,0,10,3,10.0,0.3423,1,0
ACC-PRG-25377,2026-05-07T17:44:00,25.427881,81.874138,Sangam / Daraganj,Dense Urban Street,30,1,High,Dust Storm,Evening Rush,17,3,0,5,8,10.0,0.3755,1,0
ACC-PRG-25378,2025-11-25T07:44:00,25.433346,81.8684,Georgetown,Local Residential,35,2,Moderate,Clear,Morning Rush,7,1,0,11,5,10.0,0.2397,0,0
ACC-PRG-25379,2025-11-16T04:34:00,25.467141,81.792477,Rambagh Railway Station Area,National Highway,70,6,Low,Clear,Early Hours,4,6,1,11,0,0.0,0.2022,0,0
ACC-PRG-25380,2025-09-07T09:11:00,25.446536,81.731009,GT Road / Bamrauli Corridor,National Highway,65,4,High,Monsoon Overcast,Morning Rush,9,6,1,9,9,10.0,0.4727,0,0
ACC-PRG-25381,2026-01-24T16:11:00,25.467751,81.856483,Katra / Allahabad Univ,Local Residential,30,2,Low,Clear,Evening Rush,16,5,1,1,11,10.0,0.2774,0,0
ACC-PRG-25382,2025-04-27T02:59:00,25.463077,81.856362,Katra / Allahabad Univ,Local Residential,30,1,Congested,Clear,Early Hours,2,6,1,4,13,10.0,0.2397,0,0
ACC-PRG-25383,2025-10-04T15:25:00,25.447116,81.753725,GT Road / Bamrauli Corridor,National Highway,65,4,Congested,Clear,Afternoon Off-Peak,15,5,1,10,2,5.25,0.4304,0,0
ACC-PRG-25384,2026-04-15T11:51:00,25.443762,81.923568,Katra / Allahabad Univ,Dense Urban Street,30,1,Moderate,Clear,Afternoon Off-Peak,11,2,0,4,0,0.0,0.103,0,0
ACC-PRG-25385,2025-06-18T18:13:00,25.363956,81.753045,Katra / Allahabad Univ,Suburban Arterial,60,4,Moderate,Clear,Evening Rush,18,2,0,6,0,0.0,0.1392,0,0
ACC-PRG-25386,2026-06-29T04:09:00,25.435058,81.832644,Kareli Urban Zone,Dense Urban Street,30,1,Moderate,Rain,Early Hours,4,0,0,6,6,10.0,0.3889,1,0
ACC-PRG-25387,2025-12-17T18:27:00,25.432776,81.854251,Rambagh Railway Station Area,Local Residential,30,2,Low,Rain,Evening Rush,18,2,0,12,8,10.0,0.3785,0,0
ACC-PRG-25388,2025-11-02T08:06:00,25.496929,81.86001,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,High,Clear,Morning Rush,8,6,1,11,17,10.0,0.3199,1,0
ACC-PRG-25389,2025-06-03T11:43:00,25.506344,81.856247,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,High,Clear,Afternoon Off-Peak,11,1,0,6,15,10.0,0.3067,0,0
ACC-PRG-25390,2025-12-13T20:41:00,25.311419,81.934416,Phaphamau NH-19 Junction,Dense Urban Street,40,1,Low,Dense Fog / Smog,Evening Rush,20,5,1,12,0,0.0,0.2511,0,0
ACC-PRG-25391,2026-06-12T13:28:00,25.491424,81.849869,Teliyarganj / MNNIT Area,Local Residential,40,2,Moderate,Clear,Afternoon Off-Peak,13,4,0,6,6,10.0,0.3098,0,0
ACC-PRG-25392,2025-05-15T00:29:00,25.370568,81.782557,Prayagraj Junction (Civil Lines side),Dense Urban Street,40,1,Moderate,Clear,Early Hours,0,3,0,5,0,0.0,0.1214,0,0
ACC-PRG-25393,2025-04-28T21:35:00,25.459242,81.865213,Katra / Allahabad Univ,Local Residential,30,2,Congested,Dust Storm,Late Night,21,0,0,4,8,10.0,0.3662,0,0
ACC-PRG-25394,2026-04-24T21:03:00,25.450965,81.829922,Prayagraj Junction (Civil Lines side),Local Residential,25,1,High,Rain,Late Night,21,4,0,4,39,10.0,0.3909,0,0
ACC-PRG-25395,2025-01-22T11:48:00,25.512168,81.916471,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Moderate,Clear,Afternoon Off-Peak,11,2,0,1,2,7.0,0.335,1,0
ACC-PRG-25396,2026-07-02T20:20:00,25.453136,81.886596,Georgetown,Dense Urban Street,35,1,Congested,Rain,Evening Rush,20,3,0,7,3,10.0,0.3122,0,0
ACC-PRG-25397,2025-05-15T04:57:00,25.494962,81.859003,Teliyarganj / MNNIT Area,Dense Urban Street,40,2,Moderate,Clear,Early Hours,4,3,0,5,18,10.0,0.3489,1,0
ACC-PRG-25398,2025-12-03T16:36:00,25.429524,81.894375,Shastri Bridge (Ganga),Bridge / Flyover,50,2,High,Dense Fog / Smog,Evening Rush,16,2,0,12,9,10.0,0.4043,0,0
ACC-PRG-25399,2025-08-30T11:28:00,25.38277,81.86476,Naini Industrial Area,Major Arterial,50,2,Moderate,Rain,Afternoon Off-Peak,11,5,1,8,8,10.0,0.4359,1,0
ACC-PRG-25400,2025-07-03T08:25:00,25.44146,81.842644,MG Marg Corridor,Major Arterial,45,2,Moderate,Clear,Morning Rush,8,3,0,7,26,10.0,0.2939,0,0
ACC-PRG-25401,2025-08-22T03:41:00,25.372244,81.897303,NH-19 Bypass (Varanasi-Kanpur),Suburban Arterial,60,2,Low,Rain,Early Hours,3,4,0,8,0,0.0,0.224,0,0
ACC-PRG-25402,2025-02-24T08:59:00,25.455674,81.736018,GT Road / Bamrauli Corridor,National Highway,65,4,High,Clear,Morning Rush,8,0,0,2,12,10.0,0.4184,0,0
ACC-PRG-25403,2025-08-07T10:17:00,25.512342,81.928533,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,Moderate,Rain,Afternoon Off-Peak,10,3,0,8,8,10.0,0.4089,0,0
ACC-PRG-25404,2026-01-04T18:54:00,25.452763,81.836827,Prayagraj Junction (Civil Lines side),Local Residential,25,2,Congested,Dense Fog / Smog,Evening Rush,18,6,1,1,34,10.0,0.3961,0,0
ACC-PRG-25405,2026-06-15T22:59:00,25.442069,81.744859,GT Road / Bamrauli Corridor,National Highway,65,4,Low,Clear,Late Night,22,0,0,6,9,10.0,0.3081,0,0
ACC-PRG-25406,2025-07-29T15:02:00,25.482861,81.855561,Teliyarganj / MNNIT Area,Dense Urban Street,40,2,Low,Dense Fog / Smog,Afternoon Off-Peak,15,1,0,7,5,10.0,0.3234,0,0
ACC-PRG-25407,2025-08-03T12:05:00,25.482646,81.849428,Teliyarganj / MNNIT Area,Local Residential,40,1,High,Clear,Afternoon Off-Peak,12,6,1,8,1,5.25,0.1563,0,0
ACC-PRG-25408,2026-03-19T05:53:00,25.443997,81.839099,Rambagh Railway Station Area,Local Residential,30,2,High,Clear,Early Hours,5,3,0,3,30,10.0,0.288,1,0
ACC-PRG-25409,2025-02-15T23:51:00,25.460627,81.827656,Prayagraj Junction (Civil Lines side),Local Residential,25,2,Moderate,Clear,Late Night,23,5,1,2,16,10.0,0.3087,0,0
ACC-PRG-25410,2026-06-09T20:22:00,25.453378,81.870144,Katra / Allahabad Univ,Dense Urban Street,30,1,Moderate,Clear,Evening Rush,20,1,0,6,7,10.0,0.2623,0,0
ACC-PRG-25411,2026-02-28T14:50:00,25.418403,81.829219,Kareli Urban Zone,Local Residential,30,1,High,Clear,Afternoon Off-Peak,14,5,1,2,11,10.0,0.2663,0,0
ACC-PRG-25412,2025-08-09T19:13:00,25.510335,81.928028,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,Congested,Clear,Evening Rush,19,5,1,8,10,10.0,0.4039,1,0
ACC-PRG-25413,2025-01-23T07:50:00,25.514594,81.861871,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Congested,Dense Fog / Smog,Morning Rush,7,3,0,1,12,10.0,0.4317,0,0
ACC-PRG-25414,2025-05-16T23:12:00,25.363772,81.757595,NH-19 Bypass (Varanasi-Kanpur),Suburban Arterial,50,2,Moderate,Dust Storm,Late Night,23,4,0,5,0,0.0,0.172,0,0
ACC-PRG-25415,2025-08-12T14:05:00,25.435867,81.83008,Prayagraj Junction (Civil Lines side),Local Residential,25,2,Moderate,Rain,Afternoon Off-Peak,14,1,0,8,8,10.0,0.3735,0,0
ACC-PRG-25416,2026-02-17T03:44:00,25.516097,81.913326,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,High,Clear,Early Hours,3,1,0,2,1,3.5,0.298,0,0
ACC-PRG-25417,2026-03-21T12:14:00,25.412285,81.821006,Kareli Urban Zone,Dense Urban Street,30,2,Low,Clear,Afternoon Off-Peak,12,5,1,3,9,10.0,0.2393,0,0
ACC-PRG-25418,2025-05-27T21:51:00,25.389143,81.864866,Naini Industrial Area,Major Arterial,50,2,High,Clear,Late Night,21,1,0,5,13,10.0,0.2859,1,0
ACC-PRG-25419,2025-08-25T15:38:00,25.43223,81.89004,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Congested,Dense Fog / Smog,Afternoon Off-Peak,15,0,0,8,11,10.0,0.424,0,0
ACC-PRG-25420,2025-08-09T15:46:00,25.50016,81.919245,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Low,Clear,Afternoon Off-Peak,15,5,1,8,3,5.0,0.3462,0,0
ACC-PRG-25421,2025-08-11T23:31:00,25.500174,81.91832,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,Moderate,Rain,Late Night,23,0,0,8,3,5.0,0.4472,0,0
ACC-PRG-25422,2025-05-13T19:09:00,25.414581,81.848851,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,Moderate,Dust Storm,Evening Rush,19,1,0,5,10,10.0,0.3949,0,0
ACC-PRG-25423,2026-05-01T08:45:00,25.445097,81.853959,Georgetown,Local Residential,35,1,Congested,Clear,Morning Rush,8,4,0,5,30,10.0,0.2682,1,0
ACC-PRG-25424,2025-03-22T02:14:00,25.442337,81.860174,Georgetown,Dense Urban Street,35,1,High,Clear,Early Hours,2,5,1,3,23,10.0,0.2867,0,0
ACC-PRG-25425,2025-09-03T17:53:00,25.455875,81.749017,GT Road / Bamrauli Corridor,National Highway,65,6,Moderate,Clear,Evening Rush,17,2,0,9,2,3.5,0.3693,0,0
ACC-PRG-25426,2025-08-12T07:35:00,25.45427,81.831866,Civil Lines,Dense Urban Street,40,2,High,Clear,Morning Rush,7,1,0,8,31,10.0,0.2526,0,0
ACC-PRG-25427,2025-03-13T09:46:00,25.535686,81.850863,Curzon Bridge / Phaphamau,Bridge / Flyover,60,4,Moderate,Dense Fog / Smog,Morning Rush,9,3,0,3,2,10.0,0.3654,0,0
ACC-PRG-25428,2025-03-31T21:46:00,25.541857,81.726677,Georgetown,Major Arterial,60,2,High,Clear,Late Night,21,0,0,3,0,0.0,0.1427,0,0
ACC-PRG-25429,2025-10-23T21:57:00,25.452339,81.830158,Civil Lines,Dense Urban Street,40,1,Congested,Clear,Late Night,21,3,0,10,36,10.0,0.2903,0,0
ACC-PRG-25430,2025-12-18T22:43:00,25.435654,81.842823,Rambagh Railway Station Area,Dense Urban Street,30,1,Low,Dense Fog / Smog,Late Night,22,3,0,12,19,10.0,0.3738,1,0
ACC-PRG-25431,2026-06-15T22:04:00,25.511658,81.739571,MG Marg Corridor,National Highway,70,6,Low,Dust Storm,Late Night,22,0,0,6,0,0.0,0.2546,0,0
ACC-PRG-25432,2026-05-25T09:47:00,25.417323,81.852001,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,High,Clear,Morning Rush,9,0,0,5,19,10.0,0.3591,0,0
ACC-PRG-25433,2025-01-07T16:34:00,25.442098,81.866886,Georgetown,Local Residential,35,2,Low,Clear,Evening Rush,16,1,0,1,9,10.0,0.222,0,0
ACC-PRG-25434,2025-05-22T08:38:00,25.523691,81.855167,Phaphamau NH-19 Junction,National Highway,70,4,High,Monsoon Overcast,Morning Rush,8,3,0,5,11,10.0,0.3987,0,0
ACC-PRG-25435,2026-05-27T01:09:00,25.448243,81.860224,Katra / Allahabad Univ,Dense Urban Street,30,1,Low,Clear,Early Hours,1,2,0,5,19,10.0,0.2797,0,0
ACC-PRG-25436,2025-03-12T19:55:00,25.433489,81.770202,Jhalwa / IIIT-A Corridor,State Highway,45,2,High,Clear,Evening Rush,19,2,0,3,9,10.0,0.273,0,0
ACC-PRG-25437,2025-11-14T02:01:00,25.453452,81.886389,Shastri Bridge (Ganga),Bridge / Flyover,40,2,Congested,Clear,Early Hours,2,4,0,11,3,10.0,0.2749,0,0
ACC-PRG-25438,2026-02-04T06:06:00,25.428858,81.766391,Jhalwa / IIIT-A Corridor,State Highway,45,2,Moderate,Clear,Morning Rush,6,2,0,2,10,10.0,0.3353,0,0
ACC-PRG-25439,2026-04-25T14:50:00,25.502026,81.865646,Georgetown,National Highway,70,6,Low,Clear,Afternoon Off-Peak,14,5,1,4,9,10.0,0.2447,0,0
ACC-PRG-25440,2026-07-01T14:44:00,25.300426,81.89091,Rambagh Railway Station Area,National Highway,80,6,Low,Clear,Afternoon Off-Peak,14,2,0,7,0,0.0,0.099,0,0
ACC-PRG-25441,2026-05-20T11:50:00,25.458405,81.838544,Civil Lines,Dense Urban Street,40,1,Congested,Rain,Afternoon Off-Peak,11,2,0,5,22,10.0,0.3213,0,0
ACC-PRG-25442,2025-01-30T16:46:00,25.438046,81.853929,Georgetown,Local Residential,35,1,Moderate,Monsoon Overcast,Evening Rush,16,3,0,1,16,10.0,0.3136,0,0
ACC-PRG-25443,2026-02-28T17:10:00,25.375037,81.865915,Naini Industrial Area,State Highway,50,2,Moderate,Rain,Evening Rush,17,5,1,2,6,10.0,0.4597,0,0
ACC-PRG-25444,2025-02-13T09:38:00,25.453897,81.818212,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,2,Moderate,Dense Fog / Smog,Morning Rush,9,3,0,2,5,10.0,0.4376,0,0
ACC-PRG-25445,2026-06-03T09:41:00,25.439868,81.772871,Jhalwa / IIIT-A Corridor,Suburban Arterial,45,4,High,Clear,Morning Rush,9,2,0,6,4,10.0,0.2487,0,0
ACC-PRG-25446,2025-01-15T08:08:00,25.427703,81.879667,Sangam / Daraganj,Local Residential,30,2,Moderate,Dense Fog / Smog,Morning Rush,8,2,0,1,15,10.0,0.4058,0,0
ACC-PRG-25447,2026-07-27T17:52:00,25.447154,81.829968,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,2,Moderate,Rain,Evening Rush,17,0,0,7,29,10.0,0.3774,0,0
ACC-PRG-25448,2025-04-29T07:14:00,25.324051,81.919735,Prayagraj Junction (Civil Lines side),State Highway,50,2,High,Clear,Morning Rush,7,1,0,4,0,0.0,0.1492,0,0
ACC-PRG-25449,2026-05-07T23:30:00,25.425968,81.893421,Sangam / Daraganj,Dense Urban Street,30,1,High,Clear,Late Night,23,3,0,5,10,10.0,0.3732,0,0
ACC-PRG-25450,2025-01-25T13:11:00,25.421887,81.864277,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,High,Dense Fog / Smog,Afternoon Off-Peak,13,5,1,1,5,10.0,0.4525,1,0
ACC-PRG-25451,2025-02-24T16:54:00,25.429269,81.759461,Jhalwa / IIIT-A Corridor,Suburban Arterial,45,2,Low,Rain,Evening Rush,16,0,0,2,6,10.0,0.3571,1,0
ACC-PRG-25452,2026-01-25T03:19:00,25.446655,81.830068,MG Marg Corridor,State Highway,45,2,High,Clear,Early Hours,3,6,1,1,28,10.0,0.2343,0,0
ACC-PRG-25453,2025-04-25T22:48:00,25.448449,81.861272,Georgetown,Dense Urban Street,35,2,High,Clear,Late Night,22,4,0,4,20,10.0,0.2229,0,0
ACC-PRG-25454,2025-10-21T20:26:00,25.414779,81.828129,Kareli Urban Zone,Dense Urban Street,30,1,Congested,Clear,Evening Rush,20,1,0,10,9,10.0,0.2883,0,0
ACC-PRG-25455,2025-02-15T21:42:00,25.453796,81.833572,Civil Lines,Local Residential,40,1,Moderate,Rain,Late Night,21,5,1,2,37,10.0,0.3648,0,0
ACC-PRG-25456,2025-12-18T00:54:00,25.549376,81.993576,Prayagraj Junction (Civil Lines side),Dense Urban Street,40,1,Moderate,Dense Fog / Smog,Early Hours,0,3,0,12,0,0.0,0.1993,0,0
ACC-PRG-25457,2025-10-10T19:04:00,25.449631,81.839181,MG Marg Corridor,Suburban Arterial,45,4,High,Monsoon Overcast,Evening Rush,19,4,0,10,29,10.0,0.3629,0,0
ACC-PRG-25458,2025-03-10T05:52:00,25.512554,81.860412,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,High,Monsoon Overcast,Early Hours,5,0,0,3,11,10.0,0.4653,0,0
ACC-PRG-25459,2026-07-19T10:55:00,25.445929,81.765525,Jhalwa / IIIT-A Corridor,Major Arterial,45,2,Low,Rain,Afternoon Off-Peak,10,6,1,7,1,2.0,0.1389,0,0
ACC-PRG-25460,2026-07-12T22:19:00,25.456768,81.836204,Civil Lines,Dense Urban Street,40,2,Moderate,Monsoon Overcast,Late Night,22,6,1,7,25,10.0,0.3429,0,0
ACC-PRG-25461,2025-10-14T12:20:00,25.515695,81.85565,Shastri Bridge (Ganga),National Highway,80,4,High,Clear,Afternoon Off-Peak,12,1,0,10,10,10.0,0.3015,1,0
ACC-PRG-25462,2025-04-27T20:10:00,25.393881,81.855294,Naini Industrial Area,Suburban Arterial,50,4,Low,Clear,Evening Rush,20,6,1,4,2,3.5,0.2732,0,0
ACC-PRG-25463,2025-01-19T00:28:00,25.394452,81.998222,Prayagraj Junction (Civil Lines side),Major Arterial,50,4,High,Dense Fog / Smog,Early Hours,0,6,1,1,0,0.0,0.2485,0,0
ACC-PRG-25464,2026-07-30T23:51:00,25.385689,81.863418,Naini Industrial Area,Major Arterial,50,4,High,Dense Fog / Smog,Late Night,23,3,0,7,11,10.0,0.4781,0,0
ACC-PRG-25465,2025-04-08T11:23:00,25.456973,81.752059,GT Road / Bamrauli Corridor,National Highway,65,4,High,Clear,Afternoon Off-Peak,11,1,0,4,2,3.5,0.3235,1,0
ACC-PRG-25466,2026-05-22T10:08:00,25.414034,81.818968,Kareli Urban Zone,Local Residential,30,1,High,Monsoon Overcast,Afternoon Off-Peak,10,4,0,5,12,10.0,0.3036,1,0
ACC-PRG-25467,2025-01-24T20:42:00,25.442602,81.892717,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Moderate,Clear,Evening Rush,20,4,0,1,15,10.0,0.434,0,0
ACC-PRG-25468,2026-06-30T07:21:00,25.313668,81.985824,Kareli Urban Zone,Dense Urban Street,30,1,Low,Clear,Morning Rush,7,1,0,6,0,0.0,0.117,0,0
ACC-PRG-25469,2025-01-14T21:33:00,25.545412,81.92107,Rambagh Railway Station Area,State Highway,50,4,Congested,Dense Fog / Smog,Late Night,21,1,0,1,0,0.0,0.2909,0,0
ACC-PRG-25470,2025-12-21T02:40:00,25.41808,81.883411,Katra / Allahabad Univ,Dense Urban Street,40,1,High,Dense Fog / Smog,Early Hours,2,6,1,12,6,10.0,0.3889,0,0
ACC-PRG-25471,2025-05-23T17:45:00,25.378386,81.865575,Naini Industrial Area,Major Arterial,50,4,High,Clear,Evening Rush,17,4,0,5,10,10.0,0.3395,1,0
ACC-PRG-25472,2026-04-25T20:37:00,25.438174,81.962332,Katra / Allahabad Univ,State Highway,60,4,High,Dust Storm,Evening Rush,20,5,1,4,0,0.0,0.2093,0,0
ACC-PRG-25473,2025-06-04T00:22:00,25.517884,81.859258,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,High,Clear,Early Hours,0,2,0,6,12,10.0,0.3827,1,0
ACC-PRG-25474,2025-09-15T11:55:00,25.501966,81.932582,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Low,Dense Fog / Smog,Afternoon Off-Peak,11,0,0,9,5,10.0,0.4774,0,0
ACC-PRG-25475,2026-01-06T18:35:00,25.457036,81.846187,Katra / Allahabad Univ,Dense Urban Street,30,2,Moderate,Monsoon Overcast,Evening Rush,18,1,0,1,22,10.0,0.3153,0,0
ACC-PRG-25476,2026-05-20T06:07:00,25.533597,81.872882,Phaphamau NH-19 Junction,National Highway,70,4,Low,Dust Storm,Morning Rush,6,2,0,5,4,10.0,0.4109,0,0
ACC-PRG-25477,2025-04-19T21:50:00,25.443618,81.831882,Civil Lines,Dense Urban Street,40,1,Low,Clear,Late Night,21,5,1,4,28,10.0,0.2408,0,0
ACC-PRG-25478,2025-12-19T11:36:00,25.448125,81.858265,Georgetown,Local Residential,35,1,Low,Dense Fog / Smog,Afternoon Off-Peak,11,4,0,12,25,10.0,0.2849,0,0
ACC-PRG-25479,2025-11-09T23:47:00,25.51973,81.858983,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,Congested,Dense Fog / Smog,Late Night,23,6,1,11,12,10.0,0.4838,1,0
ACC-PRG-25480,2026-05-06T10:57:00,25.413862,81.84049,Georgetown,National Highway,80,4,High,Clear,Afternoon Off-Peak,10,2,0,5,2,6.0,0.2116,0,0
ACC-PRG-25481,2026-07-01T17:06:00,25.414636,81.859034,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,Moderate,Monsoon Overcast,Evening Rush,17,2,0,7,14,10.0,0.2963,0,0
ACC-PRG-25482,2025-12-01T21:32:00,25.44115,81.881194,Sangam / Daraganj,Dense Urban Street,30,2,Moderate,Dense Fog / Smog,Late Night,21,0,0,12,14,10.0,0.4584,1,0
ACC-PRG-25483,2025-11-11T12:14:00,25.444523,81.988554,Naini Old Bridge (Yamuna),Bridge / Flyover,30,4,Low,Clear,Afternoon Off-Peak,12,1,0,11,0,0.0,0.0911,0,0
ACC-PRG-25484,2026-06-17T13:13:00,25.450724,81.857363,Georgetown,Local Residential,35,1,Low,Monsoon Overcast,Afternoon Off-Peak,13,2,0,6,16,10.0,0.2679,1,0
ACC-PRG-25485,2025-08-17T04:48:00,25.446715,81.885442,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Moderate,Clear,Early Hours,4,6,1,8,10,10.0,0.3347,0,0
