id,defect_type,lat,lng,nearest_cluster,severity,status,department_id,photo_url,created_at,resolved_at,is_active
REP-PRG-10864,Pothole,25.430938,81.784705,Jhalwa / IIIT-A Corridor,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10864.jpg,2026-01-14T16:50:56,,1
REP-PRG-10865,Drainage Issues,25.416212,81.852205,Naini Old Bridge (Yamuna),High,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10865.jpg,2026-06-27T12:03:05,,1
REP-PRG-10866,Streetlight Defect,25.444845,81.856575,Georgetown,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10866.jpg,2026-05-18T15:42:50,,1
REP-PRG-10867,Streetlight Defect,25.5184,81.84507,Curzon Bridge / Phaphamau,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10867.jpg,2026-06-09T13:08:46,,1
REP-PRG-10868,Pothole,25.444171,81.826358,Civil Lines,Critical,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10868.jpg,2026-03-07T14:12:04,,1
REP-PRG-10869,Pothole,25.456602,81.851685,MG Marg Corridor,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10869.jpg,2026-01-15T00:55:43,,1
REP-PRG-10870,Pothole,25.451764,81.833549,Civil Lines,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10870.jpg,2026-06-18T21:06:54,,1
REP-PRG-10871,Pothole,25.38556,81.874295,Naini Industrial Area,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10871.jpg,2026-03-01T21:51:39,,1
REP-PRG-10872,Drainage Issues,25.439581,81.829907,Prayagraj Junction (Civil Lines side),Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10872.jpg,2026-06-03T03:21:12,,1
REP-PRG-10873,Pothole,25.437802,81.884009,Sangam / Daraganj,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10873.jpg,2026-01-06T09:26:50,,1
REP-PRG-10874,Drainage Issues,25.526517,81.873008,Phaphamau NH-19 Junction,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10874.jpg,2026-02-10T08:40:08,,1
REP-PRG-10875,Garbage Accumulation,25.406374,81.775423,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10875.jpg,2026-05-09T18:02:39,,1
REP-PRG-10876,Streetlight Defect,25.443767,81.823355,MG Marg Corridor,High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10876.jpg,2026-01-09T04:12:17,,1
REP-PRG-10877,Pothole,25.46409,81.865989,Katra / Allahabad Univ,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10877.jpg,2026-02-05T11:11:47,,1
REP-PRG-10878,Streetlight Defect,25.4909,81.870623,Teliyarganj / MNNIT Area,High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10878.jpg,2026-06-25T16:16:49,,1
REP-PRG-10879,Pothole,25.462898,81.750519,GT Road / Bamrauli Corridor,Low,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10879.jpg,2026-06-04T19:59:20,2026-06-13T19:59:20,0
REP-PRG-10880,Pothole,25.43112,81.860937,Naini Old Bridge (Yamuna),Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10880.jpg,2026-02-21T13:01:42,,1
REP-PRG-10881,Garbage Accumulation,25.445603,81.846184,Georgetown,Critical,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10881.jpg,2026-04-21T13:17:05,2026-05-03T13:17:05,0
REP-PRG-10882,Pothole,25.437032,81.883254,Shastri Bridge (Ganga),Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10882.jpg,2026-01-31T14:42:14,2026-02-07T14:42:14,0
REP-PRG-10883,Garbage Accumulation,25.435368,81.853593,Naini Old Bridge (Yamuna),High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10883.jpg,2026-04-16T22:58:23,,1
REP-PRG-10884,Streetlight Defect,25.445986,81.863412,Georgetown,Critical,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10884.jpg,2026-03-12T13:31:57,,1
REP-PRG-10885,Pothole,25.512349,81.87156,Curzon Bridge / Phaphamau,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10885.jpg,2026-06-07T06:27:44,,1
REP-PRG-10886,Streetlight Defect,25.455019,81.856557,Katra / Allahabad Univ,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10886.jpg,2026-03-01T08:56:58,,1
REP-PRG-10887,Pothole,25.42206,81.75944,Jhalwa / IIIT-A Corridor,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10887.jpg,2026-06-05T01:04:01,,1
REP-PRG-10888,Pothole,25.423106,81.769704,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10888.jpg,2026-02-11T15:02:10,,1
REP-PRG-10889,Pothole,25.521566,81.859461,Phaphamau NH-19 Junction,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10889.jpg,2026-03-11T23:02:18,,1
REP-PRG-10890,Garbage Accumulation,25.513749,81.864335,Phaphamau NH-19 Junction,Critical,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10890.jpg,2026-01-17T14:26:49,,1
REP-PRG-10891,Drainage Issues,25.497962,81.93608,NH-19 Bypass (Varanasi-Kanpur),Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10891.jpg,2026-04-28T16:59:06,,1
REP-PRG-10892,Pothole,25.45066,81.72834,GT Road / Bamrauli Corridor,Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10892.jpg,2026-04-08T19:23:32,,1
REP-PRG-10893,Streetlight Defect,25.489526,81.856983,Teliyarganj / MNNIT Area,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10893.jpg,2026-05-16T07:21:08,,1
REP-PRG-10894,Streetlight Defect,25.451553,81.848724,MG Marg Corridor,Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10894.jpg,2026-01-11T16:56:47,,1
REP-PRG-10895,Streetlight Defect,25.431999,81.82892,Prayagraj Junction (Civil Lines side),Critical,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10895.jpg,2026-04-11T02:47:29,,1
REP-PRG-10896,Pothole,25.447719,81.843371,MG Marg Corridor,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10896.jpg,2026-03-16T00:47:49,,1
REP-PRG-10897,Streetlight Defect,25.440706,81.883984,Shastri Bridge (Ganga),High,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10897.jpg,2026-05-13T13:10:43,,1
REP-PRG-10898,Garbage Accumulation,25.507448,81.923632,NH-19 Bypass (Varanasi-Kanpur),Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10898.jpg,2026-01-29T14:32:42,,1
REP-PRG-10899,Pothole,25.426608,81.85517,Naini Old Bridge (Yamuna),Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10899.jpg,2026-04-28T05:29:33,,1
REP-PRG-10900,Drainage Issues,25.52721,81.857515,Curzon Bridge / Phaphamau,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10900.jpg,2026-06-16T13:58:15,,1
REP-PRG-10901,Pothole,25.379333,81.85289,Naini Industrial Area,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10901.jpg,2026-01-23T03:04:17,,1
REP-PRG-10902,Garbage Accumulation,25.477575,81.850327,Teliyarganj / MNNIT Area,Critical,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10902.jpg,2026-02-10T21:47:14,,1
REP-PRG-10903,Pothole,25.494137,81.86707,Teliyarganj / MNNIT Area,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10903.jpg,2026-06-18T13:27:52,,1
REP-PRG-10904,Drainage Issues,25.42635,81.89716,Shastri Bridge (Ganga),Low,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10904.jpg,2026-04-18T19:12:58,,1
REP-PRG-10905,Garbage Accumulation,25.441136,81.860174,Georgetown,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10905.jpg,2026-02-16T12:16:48,,1
REP-PRG-10906,Drainage Issues,25.430898,81.862175,Naini Old Bridge (Yamuna),Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10906.jpg,2026-01-05T00:41:55,,1
REP-PRG-10907,Drainage Issues,25.437352,81.84087,Rambagh Railway Station Area,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10907.jpg,2026-05-07T16:39:39,,1
REP-PRG-10908,Streetlight Defect,25.494785,81.852247,Curzon Bridge / Phaphamau,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10908.jpg,2026-01-22T05:53:22,,1
REP-PRG-10909,Pothole,25.450911,81.827003,Civil Lines,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10909.jpg,2026-05-23T15:33:35,,1
REP-PRG-10910,Pothole,25.44795,81.838615,MG Marg Corridor,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10910.jpg,2026-02-07T09:10:50,,1
REP-PRG-10911,Pothole,25.443201,81.8538,Georgetown,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10911.jpg,2026-02-15T13:52:26,,1
REP-PRG-10912,Streetlight Defect,25.446349,81.862536,Georgetown,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10912.jpg,2026-05-24T14:27:34,,1
REP-PRG-10913,Garbage Accumulation,25.501277,81.941287,NH-19 Bypass (Varanasi-Kanpur),Moderate,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10913.jpg,2026-03-18T19:45:12,,1
REP-PRG-10914,Drainage Issues,25.427211,81.770151,Jhalwa / IIIT-A Corridor,High,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10914.jpg,2026-05-21T10:21:49,,1
REP-PRG-10915,Streetlight Defect,25.450666,81.860866,Georgetown,Low,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10915.jpg,2026-03-27T03:11:21,,1
REP-PRG-10916,Streetlight Defect,25.457625,81.742297,GT Road / Bamrauli Corridor,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10916.jpg,2026-01-29T04:48:10,,1
REP-PRG-10917,Drainage Issues,25.442101,81.830892,Prayagraj Junction (Civil Lines side),Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10917.jpg,2026-06-30T18:27:22,,1
REP-PRG-10918,Streetlight Defect,25.44085,81.740868,GT Road / Bamrauli Corridor,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10918.jpg,2026-06-09T20:53:00,,1
REP-PRG-10919,Streetlight Defect,25.417734,81.853335,Naini Old Bridge (Yamuna),Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10919.jpg,2026-05-09T01:55:53,,1
REP-PRG-10920,Drainage Issues,25.437972,81.874945,Shastri Bridge (Ganga),Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10920.jpg,2026-02-19T08:03:27,,1
REP-PRG-10921,Pothole,25.38061,81.865743,Naini Industrial Area,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10921.jpg,2026-02-24T06:24:09,,1
REP-PRG-10922,Pothole,25.451279,81.731779,GT Road / Bamrauli Corridor,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10922.jpg,2026-06-13T15:43:51,,1
REP-PRG-10923,Streetlight Defect,25.462726,81.827971,Civil Lines,High,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10923.jpg,2026-01-18T19:12:20,,1
REP-PRG-10924,Streetlight Defect,25.452756,81.862418,Georgetown,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10924.jpg,2026-06-25T20:08:04,,1
REP-PRG-10925,Pothole,25.41483,81.834202,Kareli Urban Zone,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10925.jpg,2026-02-14T15:03:50,2026-02-21T15:03:50,0
REP-PRG-10926,Drainage Issues,25.410451,81.827353,Kareli Urban Zone,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10926.jpg,2026-01-11T07:30:26,,1
REP-PRG-10927,Streetlight Defect,25.426005,81.849635,Naini Old Bridge (Yamuna),High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10927.jpg,2026-05-18T20:12:03,,1
REP-PRG-10928,Garbage Accumulation,25.52114,81.928,NH-19 Bypass (Varanasi-Kanpur),Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10928.jpg,2026-05-14T18:53:55,,1
REP-PRG-10929,Streetlight Defect,25.42231,81.822083,Kareli Urban Zone,Low,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10929.jpg,2026-03-26T20:52:26,,1
REP-PRG-10930,Drainage Issues,25.428926,81.886486,Sangam / Daraganj,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10930.jpg,2026-04-08T06:48:38,,1
REP-PRG-10931,Streetlight Defect,25.445348,81.876012,Shastri Bridge (Ganga),Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10931.jpg,2026-03-20T19:27:02,,1
REP-PRG-10932,Pothole,25.459435,81.8247,MG Marg Corridor,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10932.jpg,2026-04-07T00:27:12,,1
REP-PRG-10933,Pothole,25.45326,81.868014,Georgetown,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10933.jpg,2026-01-10T15:21:29,,1
REP-PRG-10934,Streetlight Defect,25.421272,81.876713,Sangam / Daraganj,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10934.jpg,2026-05-09T13:36:35,,1
REP-PRG-10935,Pothole,25.503154,81.856281,Curzon Bridge / Phaphamau,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10935.jpg,2026-03-21T19:55:04,,1
REP-PRG-10936,Garbage Accumulation,25.415536,81.861237,Naini Old Bridge (Yamuna),Low,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10936.jpg,2026-05-13T12:49:55,2026-05-18T12:49:55,0
REP-PRG-10937,Streetlight Defect,25.459482,81.849165,MG Marg Corridor,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10937.jpg,2026-01-02T19:19:20,,1
REP-PRG-10938,Garbage Accumulation,25.444503,81.836326,MG Marg Corridor,Moderate,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10938.jpg,2026-04-30T09:40:47,,1
REP-PRG-10939,Streetlight Defect,25.371532,81.858553,Naini Industrial Area,High,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10939.jpg,2026-05-28T19:21:53,,1
REP-PRG-10940,Pothole,25.519719,81.870925,Curzon Bridge / Phaphamau,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10940.jpg,2026-03-24T00:03:37,,1
REP-PRG-10941,Pothole,25.375125,81.86026,Naini Industrial Area,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10941.jpg,2026-06-10T04:22:31,,1
REP-PRG-10942,Pothole,25.446789,81.830241,Prayagraj Junction (Civil Lines side),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10942.jpg,2026-03-11T13:09:14,,1
REP-PRG-10943,Streetlight Defect,25.438523,81.862392,Georgetown,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10943.jpg,2026-03-29T03:40:54,,1
REP-PRG-10944,Pothole,25.506209,81.929884,NH-19 Bypass (Varanasi-Kanpur),Low,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10944.jpg,2026-01-13T11:51:24,2026-01-21T11:51:24,0
REP-PRG-10945,Pothole,25.45337,81.838051,MG Marg Corridor,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10945.jpg,2026-06-02T06:55:05,,1
REP-PRG-10946,Streetlight Defect,25.506509,81.929123,NH-19 Bypass (Varanasi-Kanpur),Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10946.jpg,2026-06-22T03:25:24,,1
REP-PRG-10947,Drainage Issues,25.429293,81.87704,Sangam / Daraganj,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10947.jpg,2026-02-03T11:22:58,,1
REP-PRG-10948,Pothole,25.50793,81.942789,NH-19 Bypass (Varanasi-Kanpur),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10948.jpg,2026-05-01T01:07:55,,1
REP-PRG-10949,Drainage Issues,25.529487,81.862636,Phaphamau NH-19 Junction,Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10949.jpg,2026-03-08T21:13:58,,1
REP-PRG-10950,Pothole,25.497576,81.860329,Teliyarganj / MNNIT Area,Critical,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10950.jpg,2026-03-26T00:30:12,,1
REP-PRG-10951,Pothole,25.448885,81.850957,Rambagh Railway Station Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10951.jpg,2026-04-29T14:13:07,,1
REP-PRG-10952,Garbage Accumulation,25.444142,81.862582,Georgetown,High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10952.jpg,2026-01-27T22:46:14,,1
REP-PRG-10953,Pothole,25.372433,81.855986,Naini Industrial Area,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10953.jpg,2026-05-18T00:47:00,,1
REP-PRG-10954,Streetlight Defect,25.482449,81.864144,Teliyarganj / MNNIT Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10954.jpg,2026-02-11T01:33:45,,1
REP-PRG-10955,Pothole,25.50586,81.88085,Teliyarganj / MNNIT Area,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10955.jpg,2026-04-21T23:51:02,,1
REP-PRG-10956,Streetlight Defect,25.425104,81.824007,Kareli Urban Zone,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10956.jpg,2026-01-21T04:54:20,,1
REP-PRG-10957,Pothole,25.425092,81.843659,Rambagh Railway Station Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10957.jpg,2026-01-26T00:12:35,,1
REP-PRG-10958,Pothole,25.432698,81.885033,Shastri Bridge (Ganga),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10958.jpg,2026-06-26T05:42:52,,1
REP-PRG-10959,Pothole,25.490655,81.859223,Teliyarganj / MNNIT Area,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10959.jpg,2026-02-25T13:03:28,,1
REP-PRG-10960,Garbage Accumulation,25.436766,81.840883,Civil Lines,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10960.jpg,2026-03-16T22:11:55,,1
REP-PRG-10961,Pothole,25.501418,81.931914,NH-19 Bypass (Varanasi-Kanpur),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10961.jpg,2026-05-26T19:05:17,,1
REP-PRG-10962,Garbage Accumulation,25.466593,81.732645,GT Road / Bamrauli Corridor,Critical,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10962.jpg,2026-05-30T08:17:44,2026-06-10T08:17:44,0
REP-PRG-10963,Pothole,25.426758,81.825712,Prayagraj Junction (Civil Lines side),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10963.jpg,2026-04-06T03:59:03,,1
REP-PRG-10964,Pothole,25.457808,81.853667,MG Marg Corridor,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10964.jpg,2026-01-29T18:16:29,2026-01-31T18:16:29,0
REP-PRG-10965,Streetlight Defect,25.515164,81.868974,Phaphamau NH-19 Junction,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10965.jpg,2026-04-08T22:46:59,,1
REP-PRG-10966,Streetlight Defect,25.488278,81.862152,Teliyarganj / MNNIT Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10966.jpg,2026-02-05T14:51:11,,1
REP-PRG-10967,Drainage Issues,25.513155,81.850976,Teliyarganj / MNNIT Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10967.jpg,2026-03-15T12:34:15,,1
REP-PRG-10968,Pothole,25.42003,81.858742,Naini Old Bridge (Yamuna),High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10968.jpg,2026-05-06T07:57:15,,1
REP-PRG-10969,Drainage Issues,25.458686,81.740784,GT Road / Bamrauli Corridor,Low,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10969.jpg,2026-04-18T00:36:12,,1
